system_id,system_name,security_status,security_class,constellation_id,star_id,planet_count,moon_count,station_count,stations,has_stargates
31002030,J232934,-0.9900000095367432,N/A,21000251,40458731,10,40,0,,False
31002031,J213642,-0.9900000095367432,N/A,21000251,40466919,11,35,0,,False
31002032,J144107,-0.9900000095367432,N/A,21000251,40479763,8,6,0,,False
31002033,J140336,-0.9900000095367432,N/A,21000252,40458318,9,35,0,,False
31002034,J214712,-0.9900000095367432,N/A,21000252,40470412,9,20,0,,False
31002035,J170809,-0.9900000095367432,N/A,21000252,40479169,7,32,0,,False
31002036,J220924,-0.9900000095367432,N/A,21000252,40460882,10,41,0,,False
31002037,J142624,-0.9900000095367432,N/A,21000252,40473092,8,61,0,,False
31002038,J150306,-0.9900000095367432,N/A,21000252,40481603,11,34,0,,False
31002039,J100425,-0.9900000095367432,N/A,21000252,40460030,12,44,0,,False
31002040,J161745,-0.9900000095367432,N/A,21000252,40472075,11,80,0,,False
31002041,J131718,-0.9900000095367432,N/A,21000253,40484222,7,22,0,,False
31002042,J151319,-0.9900000095367432,N/A,21000253,40463340,6,5,0,,False
31002043,J113059,-0.9900000095367432,N/A,21000253,40471231,5,45,0,,False
31002044,J142234,-0.9900000095367432,N/A,21000253,40483434,7,66,0,,False
31002045,J113636,-0.9900000095367432,N/A,21000253,40465749,12,51,0,,False
31002046,J142858,-0.9900000095367432,N/A,21000253,40478424,10,49,0,,False
31002047,J135540,-0.9900000095367432,N/A,21000253,40482839,9,48,0,,False
31002048,J155739,-0.9900000095367432,N/A,21000254,40464923,13,55,0,,False
31002049,J132427,-0.9900000095367432,N/A,21000254,40477393,8,51,0,,False
31002050,J114337,-0.9900000095367432,N/A,21000254,40455918,13,30,0,,False
31002051,J121842,-0.9900000095367432,N/A,21000254,40467866,10,62,0,,False
31002052,J100415,-0.9900000095367432,N/A,21000254,40476403,10,49,0,,False
31002053,J143057,-0.9900000095367432,N/A,21000254,40456499,9,41,0,,False
31002054,J165953,-0.9900000095367432,N/A,21000254,40470444,9,72,0,,False
31002055,J102753,-0.9900000095367432,N/A,21000255,40480956,7,43,0,,False
31002056,J221325,-0.9900000095367432,N/A,21000255,40461058,8,8,0,,False
31002057,J114443,-0.9900000095367432,N/A,21000255,40467411,7,62,0,,False
31002058,J125990,-0.9900000095367432,N/A,21000255,40481754,8,34,0,,False
31002059,J114518,-0.9900000095367432,N/A,21000255,40462334,8,7,0,,False
31002060,J102623,-0.9900000095367432,N/A,21000255,40472201,8,13,0,,False
31002061,J164900,-0.9900000095367432,N/A,21000256,40482319,11,23,0,,False
31002062,J122049,-0.9900000095367432,N/A,21000256,40463113,9,38,0,,False
31002063,J154846,-0.9900000095367432,N/A,21000256,40473217,11,48,0,,False
31002064,J115522,-0.9900000095367432,N/A,21000256,40483253,11,49,0,,False
31002065,J145844,-0.9900000095367432,N/A,21000256,40463969,11,65,0,,False
31002066,J121704,-0.9900000095367432,N/A,21000256,40477646,6,46,0,,False
31002067,J121959,-0.9900000095367432,N/A,21000256,40483785,4,45,0,,False
31002068,J105849,-0.9900000095367432,N/A,21000256,40464640,6,39,0,,False
31002069,J122610,-0.9900000095367432,N/A,21000257,40474978,10,21,0,,False
31002070,J152912,-0.9900000095367432,N/A,21000257,40458873,4,38,0,,False
31002071,J145359,-0.9900000095367432,N/A,21000257,40469514,9,15,0,,False
31002072,J154906,-0.9900000095367432,N/A,21000257,40475855,9,48,0,,False
31002073,J160547,-0.9900000095367432,N/A,21000257,40455848,8,47,0,,False
31002074,J111150,-0.9900000095367432,N/A,21000257,40469979,11,78,0,,False
31002075,J111935,-0.9900000095367432,N/A,21000258,40480482,6,10,0,,False
31002076,J100237,-0.9900000095367432,N/A,21000258,40460649,9,68,0,,False
31002077,J145735,-0.9900000095367432,N/A,21000258,40467105,9,13,0,,False
31002078,J103600,-0.9900000095367432,N/A,21000258,40481330,6,50,0,,False
31002079,J211517,-0.9900000095367432,N/A,21000258,40461669,12,70,0,,False
31002080,J131128,-0.9900000095367432,N/A,21000258,40471750,6,50,0,,False
31002081,J143107,-0.9900000095367432,N/A,21000258,40481704,12,27,0,,False
31002082,J213125,-0.9900000095367432,N/A,21000258,40462279,5,45,0,,False
31002083,J152325,-0.9900000095367432,N/A,21000258,40472327,12,77,0,,False
31002084,J114014,-0.9900000095367432,N/A,21000259,40482610,6,75,0,,False
31002085,J215215,-0.9900000095367432,N/A,21000259,40466377,9,41,0,,False
31002086,J143718,-0.9900000095367432,N/A,21000259,40473175,9,25,0,,False
31002087,J134141,-0.9900000095367432,N/A,21000259,40483211,3,37,0,,False
31002088,J114842,-0.9900000095367432,N/A,21000259,40464069,11,18,0,,False
31002089,J105504,-0.9900000095367432,N/A,21000259,40478228,11,62,0,,False
31002090,J130302,-0.9900000095367432,N/A,21000259,40458534,7,29,0,,False
31002091,J170327,-0.9900000095367432,N/A,21000260,40464840,11,25,0,,False
31002092,J120823,-0.9900000095367432,N/A,21000260,40475177,10,33,0,,False
31002093,J153449,-0.9900000095367432,N/A,21000260,40459396,10,47,0,,False
31002094,J164621,-0.9900000095367432,N/A,21000260,40469691,10,61,0,,False
31002095,J142631,-0.9900000095367432,N/A,21000260,40480324,9,12,0,,False
31002096,J134652,-0.9900000095367432,N/A,21000260,40456691,5,49,0,,False
31002097,J123628,-0.9900000095367432,N/A,21000260,40469895,8,71,0,,False
31002098,J130621,-0.9900000095367432,N/A,21000260,40480410,6,53,0,,False
31002099,J171158,-0.9900000095367432,N/A,21000261,40461215,5,50,0,,False
31002100,J163930,-0.9900000095367432,N/A,21000261,40471287,9,40,0,,False
31002101,J113907,-0.9900000095367432,N/A,21000261,40481963,12,69,0,,False
31002102,J164610,-0.9900000095367432,N/A,21000261,40462590,11,54,0,,False
31002103,J145512,-0.9900000095367432,N/A,21000261,40472432,8,95,0,,False
31002104,J133833,-0.9900000095367432,N/A,21000261,40482800,8,26,0,,False
31002105,J141250,-0.9900000095367432,N/A,21000261,40466487,9,61,0,,False
31002106,J105623,-0.9900000095367432,N/A,21000261,40473283,6,30,0,,False
31002107,J120010,-0.9900000095367432,N/A,21000262,40483411,1,20,0,,False
31002108,J233630,-0.9900000095367432,N/A,21000262,40464180,9,46,0,,False
31002109,J162007,-0.9900000095367432,N/A,21000262,40477875,9,60,0,,False
31002110,J215124,-0.9900000095367432,N/A,21000262,40458368,10,35,0,,False
31002111,J141615,-0.9900000095367432,N/A,21000262,40464813,8,15,0,,False
31002112,J133222,-0.9900000095367432,N/A,21000262,40475067,8,15,0,,False
31002113,J105822,-0.9900000095367432,N/A,21000262,40458038,9,64,0,,False
31002114,J171136,-0.9900000095367432,N/A,21000263,40468221,10,77,0,,False
31002115,J152111,-0.9900000095367432,N/A,21000263,40478910,11,89,0,,False
31002116,J104846,-0.9900000095367432,N/A,21000263,40458796,8,46,0,,False
31002117,J123440,-0.9900000095367432,N/A,21000263,40469401,13,22,0,,False
31002118,J121416,-0.9900000095367432,N/A,21000263,40479855,6,28,0,,False
31002119,J161635,-0.9900000095367432,N/A,21000263,40459884,12,97,0,,False
31002120,J141043,-0.9900000095367432,N/A,21000264,40470234,9,56,0,,False
31002121,J163408,-0.9900000095367432,N/A,21000264,40480350,12,38,0,,False
31002122,J135204,-0.9900000095367432,N/A,21000264,40460742,9,29,0,,False
31002123,J133913,-0.9900000095367432,N/A,21000264,40470883,10,17,0,,False
31002124,J153447,-0.9900000095367432,N/A,21000264,40484849,9,67,0,,False
31002125,J145313,-0.9900000095367432,N/A,21000264,40461839,10,29,0,,False
31002126,J162753,-0.9900000095367432,N/A,21000265,40471879,9,76,0,,False
31002127,J135301,-0.9900000095367432,N/A,21000265,40482240,6,8,0,,False
31002128,J125254,-0.9900000095367432,N/A,21000265,40466231,3,28,0,,False
31002129,J145320,-0.9900000095367432,N/A,21000265,40476995,10,72,0,,False
31002130,J103116,-0.9900000095367432,N/A,21000265,40483323,6,47,0,,False
31002131,J120437,-0.9900000095367432,N/A,21000265,40464102,10,50,0,,False
31002132,J100252,-0.9900000095367432,N/A,21000265,40478034,9,17,0,,False
31002133,J153919,-0.9900000095367432,N/A,21000265,40458422,11,50,0,,False
31002134,J115520,-0.9900000095367432,N/A,21000266,40468774,4,29,0,,False
31002135,J100919,-0.9900000095367432,N/A,21000266,40475094,10,60,0,,False
31002136,J115933,-0.9900000095367432,N/A,21000266,40459133,9,51,0,,False
31002137,J133529,-0.9900000095367432,N/A,21000266,40469545,5,25,0,,False
31002138,J131549,-0.9900000095367432,N/A,21000266,40480228,13,16,0,,False
31002139,J205517,-0.9900000095367432,N/A,21000266,40460237,7,48,0,,False
31002140,J220546,-0.9900000095367432,N/A,21000267,40470544,9,76,0,,False
31002141,J102853,-0.9900000095367432,N/A,21000267,40481058,9,30,0,,False
31002142,J115418,-0.9900000095367432,N/A,21000267,40461280,8,78,0,,False
31002143,J155040,-0.9900000095367432,N/A,21000267,40471341,8,30,0,,False
31002144,J172937,-0.9900000095367432,N/A,21000267,40485464,8,50,0,,False
31002145,J122757,-0.9900000095367432,N/A,21000267,40460357,9,68,0,,False
31002146,J100759,-0.9900000095367432,N/A,21000268,40472707,5,7,0,,False
31002147,J145416,-0.9900000095367432,N/A,21000268,40484323,11,52,0,,False
31002148,J152034,-0.9900000095367432,N/A,21000268,40466804,9,12,0,,False
31002149,J125544,-0.9900000095367432,N/A,21000268,40475229,10,70,0,,False
31002150,J123235,-0.9900000095367432,N/A,21000268,40483538,8,24,0,,False
31002151,J151204,-0.9900000095367432,N/A,21000268,40465605,10,38,0,,False
31002152,J104537,-0.9900000095367432,N/A,21000268,40478132,12,71,0,,False
31002153,J162047,-0.9900000095367432,N/A,21000268,40456342,12,64,0,,False
31002154,J140514,-0.9900000095367432,N/A,21000268,40468671,7,79,0,,False
31002155,J154152,-0.9900000095367432,N/A,21000269,40477085,6,36,0,,False
31002156,J143626,-0.9900000095367432,N/A,21000269,40459031,10,33,0,,False
31002157,J161737,-0.9900000095367432,N/A,21000269,40467494,4,34,0,,False
31002158,J142110,-0.9900000095367432,N/A,21000269,40480108,9,12,0,,False
31002159,J112042,-0.9900000095367432,N/A,21000269,40458119,7,49,0,,False
31002160,J105719,-0.9900000095367432,N/A,21000269,40470350,6,47,0,,False
31002161,J101556,-0.9900000095367432,N/A,21000269,40479023,8,69,0,,False
31002162,J230047,-0.9900000095367432,N/A,21000269,40460567,8,64,0,,False
31002163,J213226,-0.9900000095367432,N/A,21000269,40473014,9,54,0,,False
31002164,J104218,-0.9900000095367432,N/A,21000270,40481400,10,78,0,,False
31002165,J115308,-0.9900000095367432,N/A,21000270,40459809,7,9,0,,False
31002166,J140418,-0.9900000095367432,N/A,21000270,40472008,7,6,0,,False
31002167,J101343,-0.9900000095367432,N/A,21000270,40483948,8,17,0,,False
31002168,J105135,-0.9900000095367432,N/A,21000270,40465969,7,42,0,,False
31002169,J111818,-0.9900000095367432,N/A,21000270,40470992,9,55,0,,False
31002170,J110841,-0.9900000095367432,N/A,21000270,40483179,6,23,0,,False
31002171,J134024,-0.9900000095367432,N/A,21000271,40465153,9,48,0,,False
31002172,J142349,-0.9900000095367432,N/A,21000271,40477714,9,38,0,,False
31002173,J212203,-0.9900000095367432,N/A,21000271,40456023,9,14,0,,False
31002174,J124942,-0.9900000095367432,N/A,21000271,40464574,7,50,0,,False
31002175,J131747,-0.9900000095367432,N/A,21000271,40476707,9,63,0,,False
31002176,J133553,-0.9900000095367432,N/A,21000271,40458854,7,9,0,,False
31002177,J115422,-0.9900000095367432,N/A,21000271,40468545,7,58,0,,False
31002178,J103448,-0.9900000095367432,N/A,21000272,40480917,9,24,0,,False
31002179,J161301,-0.9900000095367432,N/A,21000272,40459078,6,44,0,,False
31002180,J130334,-0.9900000095367432,N/A,21000272,40467130,9,55,0,,False
31002181,J172125,-0.9900000095367432,N/A,21000272,40480134,8,73,0,,False
31002182,J114537,-0.9900000095367432,N/A,21000272,40462352,6,68,0,,False
31002183,J134440,-0.9900000095367432,N/A,21000272,40474160,9,45,0,,False
31002184,J101912,-0.9900000095367432,N/A,21000272,40479214,7,69,0,,False
31002185,J214006,-0.9900000095367432,N/A,21000272,40461080,9,67,0,,False
31002186,J235108,-0.9900000095367432,N/A,21000273,40473489,8,72,0,,False
31002187,J124538,-0.9900000095367432,N/A,21000273,40485450,5,5,0,,False
31002188,J125641,-0.9900000095367432,N/A,21000273,40464326,8,50,0,,False
31002189,J141728,-0.9900000095367432,N/A,21000273,40472643,6,51,0,,False
31002190,J100616,-0.9900000095367432,N/A,21000273,40484400,8,77,0,,False
31002191,J204350,-0.9900000095367432,N/A,21000273,40466035,9,48,0,,False
31002192,J151300,-0.9900000095367432,N/A,21000273,40474542,11,38,0,,False
31002193,J114041,-0.9900000095367432,N/A,21000273,40483577,8,18,0,,False
31002194,J115644,-0.9900000095367432,N/A,21000274,40465893,10,51,0,,False
31002195,J103328,-0.9900000095367432,N/A,21000274,40478316,12,73,0,,False
31002196,J143127,-0.9900000095367432,N/A,21000274,40456568,10,88,0,,False
31002197,J121459,-0.9900000095367432,N/A,21000274,40468865,9,16,0,,False
31002198,J114441,-0.9900000095367432,N/A,21000274,40477245,9,56,0,,False
31002199,J102345,-0.9900000095367432,N/A,21000274,40459198,10,47,0,,False
31002200,J161609,-0.9900000095367432,N/A,21000274,40467633,10,33,0,,False
31002201,J131646,-0.9900000095367432,N/A,21000274,40479952,12,74,0,,False
31002202,J144543,-0.9900000095367432,N/A,21000274,40462120,9,54,0,,False
31002203,J123658,-0.9900000095367432,N/A,21000275,40470315,11,11,0,,False
31002204,J121450,-0.9900000095367432,N/A,21000275,40479120,10,34,0,,False
31002205,J145753,-0.9900000095367432,N/A,21000275,40460941,9,80,0,,False
31002206,J130510,-0.9900000095367432,N/A,21000275,40473439,10,26,0,,False
31002207,J135402,-0.9900000095367432,N/A,21000275,40485235,10,59,0,,False
31002208,J165220,-0.9900000095367432,N/A,21000275,40460103,11,59,0,,False
31002209,J124152,-0.9900000095367432,N/A,21000276,40472949,8,51,0,,False
31002210,J162349,-0.9900000095367432,N/A,21000276,40484706,5,26,0,,False
31002211,J210750,-0.9900000095367432,N/A,21000276,40463958,4,3,0,,False
31002212,J235305,-0.9900000095367432,N/A,21000276,40475662,11,97,0,,False
31002213,J120546,-0.9900000095367432,N/A,21000276,40483845,7,53,0,,False
31002214,J105059,-0.9900000095367432,N/A,21000276,40466103,9,13,0,,False
31002215,J140249,-0.9900000095367432,N/A,21000277,40474605,6,53,0,,False
31002216,J154551,-0.9900000095367432,N/A,21000277,40456751,6,26,0,,False
31002217,J151530,-0.9900000095367432,N/A,21000277,40469440,12,41,0,,False
31002218,J122520,-0.9900000095367432,N/A,21000277,40477771,6,84,0,,False
31002219,J151200,-0.9900000095367432,N/A,21000277,40456177,1,20,0,,False
31002220,J143245,-0.9900000095367432,N/A,21000277,40468328,7,50,0,,False
31002221,J124722,-0.9900000095367432,N/A,21000277,40480502,12,53,0,,False
31002222,J173506,-0.9900000095367432,N/A,21000277,40462936,7,68,0,,False
31002223,J121747,-0.9900000095367432,N/A,21000277,40467065,8,26,0,,False
31002224,J235456,-0.9900000095367432,N/A,21000278,40479783,10,43,0,,False
31002225,J113712,-0.9900000095367432,N/A,21000278,40462197,13,51,0,,False
31002226,J165940,-0.9900000095367432,N/A,21000278,40474038,7,42,0,,False
31002227,J165520,-0.9900000095367432,N/A,21000278,40482363,8,48,0,,False
31002228,J135653,-0.9900000095367432,N/A,21000278,40460856,7,17,0,,False
31002229,J132946,-0.9900000095367432,N/A,21000278,40473327,7,86,0,,False
31002230,J134702,-0.9900000095367432,N/A,21000279,40485322,6,5,0,,False
31002231,J111249,-0.9900000095367432,N/A,21000279,40464240,7,45,0,,False
31002232,J105607,-0.9900000095367432,N/A,21000279,40472229,10,72,0,,False
31002233,J100551,-0.9900000095367432,N/A,21000279,40484051,10,51,0,,False
31002234,J140524,-0.9900000095367432,N/A,21000279,40466758,9,34,0,,False
31002235,J234152,-0.9900000095367432,N/A,21000279,40475321,11,65,0,,False
31002236,J164732,-0.9900000095367432,N/A,21000279,40457693,4,34,0,,False
31002237,J131505,-0.9900000095367432,N/A,21000279,40464486,8,17,0,,False
31002238,J115405,-0.9900000095367432,N/A,21000280,40474681,8,59,0,,False
31002239,J215009,-0.9900000095367432,N/A,21000280,40458581,7,45,0,,False
31002240,J161940,-0.9900000095367432,N/A,21000280,40469007,6,25,0,,False
31002241,J145825,-0.9900000095367432,N/A,21000280,40479597,8,24,0,,False
31002242,J132605,-0.9900000095367432,N/A,21000280,40459348,6,31,0,,False
31002243,J115907,-0.9900000095367432,N/A,21000280,40469779,8,76,0,,False
31002244,J125634,-0.9900000095367432,N/A,21000281,40480265,11,32,0,,False
31002245,J110530,-0.9900000095367432,N/A,21000281,40460184,11,33,0,,False
31002246,J100854,-0.9900000095367432,N/A,21000281,40474325,7,8,0,,False
31002247,J102053,-0.9900000095367432,N/A,21000281,40481016,10,19,0,,False
31002248,J111518,-0.9900000095367432,N/A,21000281,40461165,9,32,0,,False
31002249,J145349,-0.9900000095367432,N/A,21000281,40471102,10,48,0,,False
31002250,J145846,-0.9900000095367432,N/A,21000281,40485075,9,43,0,,False
31002251,J215554,-0.9900000095367432,N/A,21000282,40465411,10,31,0,,False
31002252,J115950,-0.9900000095367432,N/A,21000282,40472023,9,35,0,,False
31002253,J100109,-0.9900000095367432,N/A,21000282,40482711,8,64,0,,False
31002254,J161838,-0.9900000095367432,N/A,21000282,40466457,7,16,0,,False
31002255,J173052,-0.9900000095367432,N/A,21000282,40477138,10,73,0,,False
31002256,J170807,-0.9900000095367432,N/A,21000282,40457173,8,48,0,,False
31002257,J105246,-0.9900000095367432,N/A,21000282,40463894,9,44,0,,False
31002258,J144944,-0.9900000095367432,N/A,21000282,40477583,8,44,0,,False
31002259,J170930,-0.9900000095367432,N/A,21000283,40457734,9,67,0,,False
31002260,J130039,-0.9900000095367432,N/A,21000283,40467961,8,41,0,,False
31002261,J103615,-0.9900000095367432,N/A,21000283,40478661,8,45,0,,False
31002262,J111227,-0.9900000095367432,N/A,21000283,40458640,5,48,0,,False
31002263,J153222,-0.9900000095367432,N/A,21000283,40468921,8,66,0,,False
31002264,J144434,-0.9900000095367432,N/A,21000283,40479636,5,61,0,,False
31002265,J230842,-0.9900000095367432,N/A,21000283,40459830,7,42,0,,False
31002266,J172139,-0.9900000095367432,N/A,21000283,40473954,12,38,0,,False
31002267,J232741,-0.9900000095367432,N/A,21000284,40480748,9,23,0,,False
31002268,J110634,-0.9900000095367432,N/A,21000284,40460788,7,49,0,,False
31002269,J124058,-0.9900000095367432,N/A,21000284,40470803,11,39,0,,False
31002270,J123432,-0.9900000095367432,N/A,21000284,40484744,8,77,0,,False
31002271,J151909,-0.9900000095367432,N/A,21000284,40462005,8,33,0,,False
31002272,J145706,-0.9900000095367432,N/A,21000284,40471982,9,12,0,,False
31002273,J230242,-0.9900000095367432,N/A,21000284,40485158,9,58,0,,False
31002274,J172840,-0.9900000095367432,N/A,21000285,40465591,8,5,0,,False
31002275,J131450,-0.9900000095367432,N/A,21000285,40476006,11,79,0,,False
31002276,J125101,-0.9900000095367432,N/A,21000285,40482427,11,52,0,,False
31002277,J142910,-0.9900000095367432,N/A,21000285,40466564,9,54,0,,False
31002278,J131142,-0.9900000095367432,N/A,21000285,40476915,7,63,0,,False
31002279,J152827,-0.9900000095367432,N/A,21000285,40457134,10,24,0,,False
31002280,J115901,-0.9900000095367432,N/A,21000285,40467535,14,66,0,,False
31002281,J114100,-0.9900000095367432,N/A,21000285,40478068,10,48,0,,False
31002282,J162132,-0.9900000095367432,N/A,21000285,40457828,8,72,0,,False
31002283,J171722,-0.9900000095367432,N/A,21000286,40468023,7,46,0,,False
31002284,J135554,-0.9900000095367432,N/A,21000286,40478735,7,17,0,,False
31002285,J214212,-0.9900000095367432,N/A,21000286,40462667,7,43,0,,False
31002286,J130305,-0.9900000095367432,N/A,21000286,40469053,9,61,0,,False
31002287,J111543,-0.9900000095367432,N/A,21000286,40479598,7,28,0,,False
31002288,J160623,-0.9900000095367432,N/A,21000286,40459467,8,52,0,,False
31002289,J234722,-0.9900000095367432,N/A,21000286,40474467,9,37,0,,False
31002290,J133513,-0.9900000095367432,N/A,21000287,40484262,10,43,0,,False
31002291,J104704,-0.9900000095367432,N/A,21000287,40461388,8,25,0,,False
31002292,J120354,-0.9900000095367432,N/A,21000287,40471465,7,51,0,,False
31002293,J165312,-0.9900000095367432,N/A,21000287,40485337,3,41,0,,False
31002294,J103812,-0.9900000095367432,N/A,21000287,40465834,7,46,0,,False
31002295,J143525,-0.9900000095367432,N/A,21000287,40476187,13,53,0,,False
31002296,J125716,-0.9900000095367432,N/A,21000288,40482907,9,93,0,,False
31002297,J143845,-0.9900000095367432,N/A,21000288,40466437,6,6,0,,False
31002298,J135626,-0.9900000095367432,N/A,21000288,40476890,9,11,0,,False
31002299,J115905,-0.9900000095367432,N/A,21000288,40457067,7,52,0,,False
31002300,J233917,-0.9900000095367432,N/A,21000288,40467208,9,61,0,,False
31002301,J140343,-0.9900000095367432,N/A,21000288,40477951,13,57,0,,False
31002302,J114315,-0.9900000095367432,N/A,21000288,40458250,11,38,0,,False
31002303,J142653,-0.9900000095367432,N/A,21000289,40468809,7,39,0,,False
31002304,J132546,-0.9900000095367432,N/A,21000289,40479409,10,58,0,,False
31002305,J165205,-0.9900000095367432,N/A,21000289,40461623,8,23,0,,False
31002306,J122518,-0.9900000095367432,N/A,21000289,40468087,10,72,0,,False
31002307,J153825,-0.9900000095367432,N/A,21000289,40478763,5,10,0,,False
31002308,J101435,-0.9900000095367432,N/A,21000289,40462732,5,40,0,,False
31002309,J143819,-0.9900000095367432,N/A,21000289,40472721,7,12,0,,False
31002310,J170417,-0.9900000095367432,N/A,21000289,40479718,8,36,0,,False
31002311,J115727,-0.9900000095367432,N/A,21000289,40459545,8,17,0,,False
31002312,J115124,-0.9900000095367432,N/A,21000290,40473769,8,36,0,,False
31002313,J135533,-0.9900000095367432,N/A,21000290,40483913,8,22,0,,False
31002314,J230745,-0.9900000095367432,N/A,21000290,40464732,5,51,0,,False
31002315,J112918,-0.9900000095367432,N/A,21000290,40470916,9,56,0,,False
31002316,J111640,-0.9900000095367432,N/A,21000290,40484959,8,45,0,,False
31002317,J231137,-0.9900000095367432,N/A,21000290,40465374,10,17,0,,False
31002318,J111613,-0.9900000095367432,N/A,21000290,40475922,9,25,0,,False
31002319,J145131,-0.9900000095367432,N/A,21000290,40456052,7,11,0,,False
31002320,J111003,-0.9900000095367432,N/A,21000291,40466264,10,28,0,,False
31002321,J131520,-0.9900000095367432,N/A,21000291,40476798,10,70,0,,False
31002322,J120922,-0.9900000095367432,N/A,21000291,40456989,9,42,0,,False
31002323,J142138,-0.9900000095367432,N/A,21000291,40467289,11,35,0,,False
31002324,J153106,-0.9900000095367432,N/A,21000291,40481658,9,29,0,,False
31002325,J111939,-0.9900000095367432,N/A,21000291,40458191,11,37,0,,False
31002326,J173550,-0.9900000095367432,N/A,21000291,40468624,9,37,0,,False
31002327,J145310,-0.9900000095367432,N/A,21000291,40479314,13,72,0,,False
31002328,J155928,-0.9900000095367432,N/A,21000291,40461773,10,51,0,,False
31002329,J234208,-0.9900000095367432,N/A,21000292,40473823,11,29,0,,False
31002330,J105722,-0.9900000095367432,N/A,21000292,40478781,7,39,0,,False
31002331,J123546,-0.9900000095367432,N/A,21000292,40460447,9,48,0,,False
31002332,J210235,-0.9900000095367432,N/A,21000292,40472834,4,22,0,,False
31002333,J170736,-0.9900000095367432,N/A,21000292,40484516,10,30,0,,False
31002334,J170240,-0.9900000095367432,N/A,21000292,40463475,7,63,0,,False
31002335,J125532,-0.9900000095367432,N/A,21000292,40471545,9,7,0,,False
31002336,J133923,-0.9900000095367432,N/A,21000292,40483608,8,89,0,,False
31002337,J131509,-0.9900000095367432,N/A,21000292,40464389,8,26,0,,False
31002338,J210519,-0.9900000095367432,N/A,21000293,40476279,7,25,0,,False
31002339,J233517,-0.9900000095367432,N/A,21000293,40458515,6,9,0,,False
31002340,J162612,-0.9900000095367432,N/A,21000293,40466650,12,78,0,,False
31002341,J123055,-0.9900000095367432,N/A,21000293,40475471,6,26,0,,False
31002342,J212302,-0.9900000095367432,N/A,21000293,40457453,9,73,0,,False
31002343,J102103,-0.9900000095367432,N/A,21000293,40469625,11,44,0,,False
31002344,J213956,-0.9900000095367432,N/A,21000293,40482050,6,12,0,,False
31002345,J161944,-0.9900000095367432,N/A,21000293,40456276,9,47,0,,False
31002346,J135705,-0.9900000095367432,N/A,21000294,40468443,8,45,0,,False
31002347,J103215,-0.9900000095367432,N/A,21000294,40480862,11,36,0,,False
31002348,J141032,-0.9900000095367432,N/A,21000294,40463290,6,40,0,,False
31002349,J135306,-0.9900000095367432,N/A,21000294,40467344,7,46,0,,False
31002350,J155256,-0.9900000095367432,N/A,21000294,40480051,8,40,0,,False
31002351,J162853,-0.9900000095367432,N/A,21000294,40462548,7,29,0,,False
31002352,J104809,-0.9900000095367432,N/A,21000294,40474231,9,71,0,,False
31002353,J144454,-0.9900000095367432,N/A,21000294,40482145,10,72,0,,False
31002354,J110759,-0.9900000095367432,N/A,21000295,40460515,8,25,0,,False
31002355,J215304,-0.9900000095367432,N/A,21000295,40472746,10,50,0,,False
31002356,J110946,-0.9900000095367432,N/A,21000295,40484643,11,46,0,,False
31002357,J230221,-0.9900000095367432,N/A,21000295,40463562,7,76,0,,False
31002358,J140133,-0.9900000095367432,N/A,21000295,40475507,6,62,0,,False
31002359,J105531,-0.9900000095367432,N/A,21000295,40483715,10,13,0,,False
31002360,J213502,-0.9900000095367432,N/A,21000296,40466128,9,45,0,,False
31002361,J101647,-0.9900000095367432,N/A,21000296,40474839,8,47,0,,False
31002362,J133023,-0.9900000095367432,N/A,21000296,40456908,8,5,0,,False
31002363,J164553,-0.9900000095367432,N/A,21000296,40469212,11,71,0,,False
31002364,J232959,-0.9900000095367432,N/A,21000296,40477529,8,39,0,,False
31002365,J152106,-0.9900000095367432,N/A,21000296,40456137,8,24,0,,False
31002366,J142535,-0.9900000095367432,N/A,21000296,40468401,9,29,0,,False
31002367,J104859,-0.9900000095367432,N/A,21000297,40480687,5,31,0,,False
31002368,J155838,-0.9900000095367432,N/A,21000297,40463086,8,12,0,,False
31002369,J164745,-0.9900000095367432,N/A,21000297,40468510,8,22,0,,False
31002370,J135504,-0.9900000095367432,N/A,21000297,40480787,9,51,0,,False
31002371,J115923,-0.9900000095367432,N/A,21000297,40463172,13,85,0,,False
31002372,J151325,-0.9900000095367432,N/A,21000297,40471171,7,45,0,,False
31002373,J105705,-0.9900000095367432,N/A,21000297,40483391,5,10,0,,False
31002374,J141434,-0.9900000095367432,N/A,21000298,40461888,8,81,0,,False
31002375,J115844,-0.9900000095367432,N/A,21000298,40473873,7,2,0,,False
31002376,J133906,-0.9900000095367432,N/A,21000298,40482258,12,40,0,,False
31002377,J115855,-0.9900000095367432,N/A,21000298,40464514,8,43,0,,False
31002378,J150020,-0.9900000095367432,N/A,21000298,40476556,7,57,0,,False
31002379,J142528,-0.9900000095367432,N/A,21000298,40484567,9,49,0,,False
31002380,J130900,-0.9900000095367432,N/A,21000299,40463705,10,49,0,,False
31002381,J222045,-0.9900000095367432,N/A,21000299,40475593,9,4,0,,False
31002382,J111450,-0.9900000095367432,N/A,21000299,40457615,8,53,0,,False
31002383,J103800,-0.9900000095367432,N/A,21000299,40470106,7,38,0,,False
31002384,J144420,-0.9900000095367432,N/A,21000299,40474765,7,55,0,,False
31002385,J152550,-0.9900000095367432,N/A,21000299,40457303,8,54,0,,False
31002386,J114003,-0.9900000095367432,N/A,21000299,40469580,2,28,0,,False
